node_name,node_info,degree,AUC
LMNB1,LMNB1,4.29423148679754,0.8975694444444444
ZNF43,ZNF43,0.40217391304347827,0.8489583333333334
CISD1,CISD1,2.448695652173913,0.8472222222222222
EDEM3,EDEM3,9.913118219079884,0.8611111111111112
UBE3A,UBE3A,0,0.8628472222222222
GTF2A1,GTF2A1,15.449597206191822,0.8854166666666666
TRIP13,TRIP13,21.578552514033543,0.8732638888888888
MTIF3,MTIF3,3.6452173913043473,0.8576388888888888
TMEM57,TMEM57,8.708043478260869,0.875
EPB41,EPB41,2.4452173913043476,0.8663194444444444
YWHAQ,YWHAQ,17.59654151922874,0.8454861111111112
TIMM9,TIMM9,5.562826086956521,0.8628472222222222
PAICS,PAICS,32.6941998120459,0.875
SSBP1,SSBP1,0,0.8559027777777778
CNOT10,CNOT10,0.4013043478260869,0.8680555555555556
NRIP1,NRIP1,15.97391304347826,0.8940972222222222
C2orf15,C2orf15,0,0.8559027777777778
CCT5,CCT5,7.333260869565216,0.8559027777777778
PHF14,PHF14,1.999565217391304,0.8576388888888888
MTDH,MTDH,11.62444361243389,0.8559027777777778
SEL1L,SEL1L,50.74195652173909,0.8819444444444444
TMEM5,TMEM5,7.5095652173913034,0.8663194444444444
PDS5A,PDS5A,7.609857134313168,0.8541666666666667
LOC220906,LOC220906,0,0.8541666666666667
CASC5,CASC5,3.531131158081371,0.9114583333333334
SOX4,SOX4,12.990026615484567,0.9375
CSTF3,CSTF3,0.41434782608695647,0.8576388888888888
POLQ,POLQ,2.747115424727266,0.921875
ATG4C,ATG4C,13.041521739130433,0.8506944444444444
SRP72,SRP72,0.41956521739130426,0.859375
ERCC6L,ERCC6L,13.672656537340242,0.84375
C12orf29,C12orf29,0.8647826086956522,0.8489583333333334
OXSM,OXSM,0.48369565217391297,0.8385416666666667
KIF4A,KIF4A,52.6474523501741,0.9236111111111112
KIAA0196,KIAA0196,7.1110869565217385,0.8506944444444444
MELK,MELK,15.193478260869563,0.9444444444444444
KIF18A,KIF18A,5.918789255476664,0.8732638888888888
FNBP1L,FNBP1L,1.094782608695652,0.8611111111111112
TXNDC9,TXNDC9,0.8408695652173912,0.8506944444444444
RYR2,RYR2,149.74379985509628,0.8836805555555556
KIF20A,KIF20A,75.86727481414485,0.9305555555555556
TBL1XR1,TBL1XR1,1.7626086956521738,0.8489583333333333
ZNF568,ZNF568,0,0.8506944444444444
AMACR,AMACR,2.4861233539662537,0.9305555555555556
ICK,ICK,1.2832608695652172,0.8611111111111112
XYLB,XYLB,4.803640382477795,0.890625
GALNT1,GALNT1,2.681304347826087,0.8541666666666666
GLMN,GLMN,0.4952173913043478,0.8524305555555556
AIF1L,AIF1L,38.74592856424752,0.8715277777777778
NUSAP1,NUSAP1,22.552088572823784,0.9288194444444444
NBN,NBN,1.7882608695652173,0.9045138888888888
CENPF,CENPF,12.279130434782605,0.9565972222222222
RAB10,RAB10,7.982204688674836,0.8524305555555556
CCDC104,CCDC104,0,0.8697916666666667
EIF2A,EIF2A,7.295652173913043,0.8506944444444444
RAB3IP,RAB3IP,0.9330434782608694,0.8472222222222222
PUS7L,PUS7L,0,0.8784722222222222
HRASLS5,HRASLS5,0,0.8680555555555558
MRPS9,MRPS9,0,0.8559027777777777
GRSF1,GRSF1,2.5484782608695644,0.8836805555555556
PPA1,PPA1,36.99539174222364,0.8489583333333334
MTIF2,MTIF2,0.20586956521739128,0.8715277777777778
MYH10,MYH10,15.037936671920926,0.8454861111111112
WDR43,WDR43,1.1295652173913042,0.8628472222222222
TAB3,TAB3,12.258220409305778,0.859375
CCDC90B,CCDC90B,0.4239130434782608,0.8524305555555556
MATR3,MATR3,1.9920518269201124,0.859375
RMND1,RMND1,2.393043478260869,0.8541666666666666
STRBP,STRBP,0,0.8489583333333334
CYP2J2,CYP2J2,20.905484170904543,0.9201388888888888
ZFYVE9,ZFYVE9,12.65804857253054,0.8524305555555556
SPA17,SPA17,0,0.8472222222222222
DCAF6,DCAF6,1.126086956521739,0.890625
GTF2H1,GTF2H1,1.3673913043478259,0.8506944444444444
UAP1,UAP1,20.949219162960343,0.8559027777777778
C16orf88,C16orf88,0,0.8368055555555556
NOP14,NOP14,5.206547503675889,0.8663194444444444
KIAA1210,KIAA1210,0.45414737563826846,0.8819444444444445
GCSHP3,GCSHP3,0,0.875
INTS8,INTS8,11.544855080343687,0.84375
GSPT1,GSPT1,13.862513743399836,0.8524305555555556
CLTA,CLTA,2.241086956521739,0.8541666666666666
ATXN10,ATXN10,6.506562438512271,0.8489583333333333
ZNF382,ZNF382,0.25023228273887627,0.8472222222222222
COPS5,COPS5,5.996739130434783,0.875
FAM124A,FAM124A,0,0.8506944444444445
NAE1,NAE1,0.8223913043478261,0.8454861111111112
C14orf166,C14orf166,1.0695652173913044,0.84375
SLC30A9,SLC30A9,0,0.8420138888888888
ECI2,ECI2,36.14177874637807,0.8975694444444444
RRAGC,RRAGC,0,0.8784722222222222
ALG6,ALG6,3.708043478260869,0.8472222222222222
HMMR,HMMR,21.38429583698284,0.9045138888888888
LRRC40,LRRC40,1.0334782608695652,0.8333333333333334
ASPM,ASPM,23.301935234416334,0.9045138888888888
TPX2,TPX2,35.23089329696384,0.9253472222222222
TBC1D30,TBC1D30,38.101175453470006,0.875
MRPL15,MRPL15,15.04357766997725,0.8802083333333333
ERI1,ERI1,6.3574318185046215,0.8506944444444444
PRKRIR,PRKRIR,8.565287663922764,0.8802083333333334
KCTD3,KCTD3,0,0.8229166666666666
ZWILCH,ZWILCH,0,0.8732638888888888
ACBD5,ACBD5,0.4165217391304348,0.8402777777777778
C3orf26,C3orf26,0,0.90625
TRMT5,TRMT5,4.253815301776115,0.8454861111111112
EIF2B3,EIF2B3,4.9502173913043475,0.8628472222222222
TSPAN13,TSPAN13,26.069066922949084,0.8715277777777778
CUL3,CUL3,8.311304347826086,0.8402777777777778
MTFR1,MTFR1,9.563753734663843,0.8802083333333333
VRK2,VRK2,0,0.8333333333333334
ESRP1,ESRP1,0.6269565217391304,0.8888888888888888
CHMP4C,CHMP4C,1.133695652173913,0.8680555555555556
UBE2D1,UBE2D1,22.403704795562295,0.8368055555555556
TRIM37,TRIM37,5.0321739130434775,0.8732638888888888
CDH8,CDH8,0,0.8628472222222222
GSK3B,GSK3B,9.207271203470455,0.84375
ECT2,ECT2,14.927697834513646,0.84375
EHBP1,EHBP1,24.93902606473761,0.8472222222222222
TMEM48,TMEM48,0,0.8524305555555556
DEPDC1B,DEPDC1B,10.29304347826087,0.9184027777777778
ARID5B,ARID5B,0,0.8472222222222222
MAL2,MAL2,11.19060779507571,0.8819444444444444
SPDYA,SPDYA,0,0.8784722222222222
SMARCAD1,SMARCAD1,9.128478260869565,0.8402777777777778
NDUFAF6,NDUFAF6,0.8195652173913043,0.8784722222222222
ATG3,ATG3,0,0.84375
PPP2R5E,PPP2R5E,2.1263043478260863,0.8611111111111112
FAM101A,FAM101A,0.24068290227000694,0.8576388888888888
ZNF322,ZNF322,0.9269565217391302,0.8628472222222222
BUB1,BUB1,46.97191759919595,0.9392361111111112
MAP4K4,MAP4K4,1.9567391304347825,0.8333333333333334
EPRS,EPRS,24.635370359427743,0.8732638888888888
APOBEC3C,APOBEC3C,0.7252173913043477,0.8628472222222222
CAAP1,CAAP1,0,0.8472222222222222
TAF7,TAF7,0.42652173913043473,0.8315972222222222
HSPA9,HSPA9,5.785434782608695,0.8506944444444444
PTTG1,PTTG1,17.68315553370411,0.8767361111111112
LRPPRC,LRPPRC,1.8169565217391304,0.8368055555555556
DNAH14,DNAH14,0,0.8489583333333334
CACYBP,CACYBP,9.804782608695653,0.84375
LACTB,LACTB,0,0.8628472222222223
VPS26A,VPS26A,1.8963595170454348,0.8368055555555556
MAP9,MAP9,1.0606521739130435,0.8489583333333334
C9orf85,C9orf85,0,0.8350694444444444
RBFOX3,RBFOX3,3.8447826086956516,0.8975694444444448
GOLGA5,GOLGA5,0.648695652173913,0.8541666666666667
VPS54,VPS54,1.4100839003385102,0.8663194444444444
FKTN,FKTN,1.009044513571669,0.8506944444444444
MLF1IP,MLF1IP,0,0.9027777777777778
MRRF,MRRF,29.474141297249037,0.8576388888888888
LYPLA1,LYPLA1,4.266488330749776,0.8836805555555556
SNX30,SNX30,0.205,0.8333333333333334
RG9MTD1,RG9MTD1,0,0.8489583333333333
CHD6,CHD6,61.200851335942644,0.8350694444444444
TOPBP1,TOPBP1,8.981054926350387,0.8211805555555556
USP1,USP1,0,0.8315972222222222
EXOC6,EXOC6,0.6580434782608694,0.8298611111111112
KIFC1,KIFC1,23.982216470294148,0.8315972222222222
CEP55,CEP55,9.440869565217389,0.90625
HAUS3,HAUS3,2.9589130434782605,0.8385416666666666
SNX16,SNX16,13.694296515967128,0.8368055555555556
ZNF652,ZNF652,17.758095196449357,0.875
ZNF583,ZNF583,9.69186619218954,0.8420138888888888
DNA2,DNA2,38.118043478260866,0.8645833333333334
EPT1,EPT1,10.405681286214369,0.8402777777777777
MSH2,MSH2,11.921799346796986,0.84375
DYNC1LI1,DYNC1LI1,4.003873354279979,0.8368055555555556
KIF9,KIF9,12.54775726897077,0.8819444444444444
UBA5,UBA5,1.9397826086956522,0.8350694444444444
DLX1,DLX1,2.2280612670146427,0.8559027777777778
NADKD1,NADKD1,0,0.8454861111111112
LARS,LARS,5.984678299455022,0.84375
SNAP23,SNAP23,4.363478260869565,0.8177083333333334
RIPK2,RIPK2,17.48188789113352,0.8802083333333334
AP1S3,AP1S3,1.3465217391304347,0.8732638888888888
NUPL1,NUPL1,1.9260869565217391,0.8385416666666667
RANBP2,RANBP2,175.14313340735853,0.8472222222222222
SPAG5,SPAG5,8.11238722993625,0.8888888888888888
CASD1,CASD1,1.021086956521739,0.8454861111111112
MYOCD,MYOCD,5.236982333558979,0.8385416666666666
NME5,NME5,10.97925885047676,0.8420138888888888
GPR160,GPR160,1.64,0.8680555555555556
ARPC5L,ARPC5L,4.652173913043478,0.8402777777777778
TARP,TARP,0,0.8211805555555556
GPR89B,GPR89B,18.367186500948037,0.8732638888888888
TMEM35,TMEM35,0,0.8767361111111113
PSIMCT-1,PSIMCT-1,0,0.8263888888888888
GDI2,GDI2,13.021618623814499,0.8298611111111112
CWC15,CWC15,0,0.8263888888888888
LOC100506710,LOC100506710,0,0.8420138888888888
ZSCAN16,ZSCAN16,4.3067391304347815,0.8923611111111112
C6orf62,C6orf62,0,0.8697916666666666
PSMD12,PSMD12,5.982173913043478,0.8368055555555556
MYEF2,MYEF2,0,0.8420138888888888
TOP2A,TOP2A,62.664130434782614,0.8819444444444444
GMPS,GMPS,90.41326769156233,0.8211805555555556
POLE3,POLE3,0.838695652173913,0.8263888888888888
NIN,NIN,4.30268051177855,0.829861111111111
ATP6V1E2,ATP6V1E2,0.85,0.8524305555555556
ZBTB41,ZBTB41,0,0.8263888888888888
KTN1,KTN1,4.760434782608695,0.8697916666666666
ZNF367,ZNF367,15.221304347826084,0.8680555555555556
SPATS2,SPATS2,13.61978260869565,0.8871527777777778
UBA6,UBA6,2.409782608695652,0.8506944444444444
ANKRD32,ANKRD32,2.8086415669735256,0.8333333333333333
PDE3B,PDE3B,2.0991304347826087,0.8559027777777778
NVL,NVL,0.8765217391304347,0.8472222222222222
RRM2,RRM2,32.97909653881673,0.9079861111111112
FAM83B,FAM83B,0.6234969635061354,0.8611111111111112
MOB1B,MOB1B,0.6265217391304347,0.8298611111111112
MRPL13,MRPL13,1.3152904544818622,0.9010416666666666
CENPQ,CENPQ,7.239565217391303,0.8315972222222222
ZNF737,ZNF737,0,0.8680555555555556
PTPN13,PTPN13,129.1474798783608,0.859375
MAPK9,MAPK9,166.51164684276654,0.8333333333333334
STMN1,STMN1,34.103312304107334,0.8333333333333334
SNRNP27,SNRNP27,0.8591304347826086,0.8611111111111112
RAD23B,RAD23B,24.982415011686847,0.8333333333333334
HERC4,HERC4,23.319467960789545,0.8454861111111112
MIS18A,MIS18A,0.4230434782608695,0.8159722222222222
PSMD6,PSMD6,1.2976738599503768,0.8663194444444444
CENPA,CENPA,20.18975999009601,0.8489583333333333
PRELID1,PRELID1,0.8226086956521739,0.8524305555555556
DDX21,DDX21,9.797250173265676,0.8402777777777778
KIAA0368,KIAA0368,5.73478105877621,0.8298611111111112
USP33,USP33,6.251956521739129,0.8194444444444444
RABGGTB,RABGGTB,10.715434782608696,0.8611111111111112
ANKHD1,ANKHD1,1.1764830458414515,0.8350694444444444
ERI2,ERI2,0,0.8402777777777778
PFDN4,PFDN4,0.8517391304347826,0.8628472222222222
LOC145837,LOC145837,0,0.8732638888888888
DCAF10,DCAF10,26.230676780765034,0.8194444444444444
LOC100131289,LOC100131289,0,0.8732638888888891
CAPRIN1,CAPRIN1,2.8073913043478256,0.8229166666666667
AGTPBP1,AGTPBP1,0,0.8385416666666667
ZFP62,ZFP62,1.068695652173913,0.8315972222222222
NHSL1,NHSL1,2.9789130434782605,0.8402777777777778
MNAT1,MNAT1,0.6084782608695651,0.8350694444444444
CGREF1,CGREF1,1.483478260869565,0.8958333333333334
ICT1,ICT1,5.300576694761103,0.8489583333333334
SECISBP2,SECISBP2,0,0.8333333333333334
NUF2,NUF2,3.9407054521565783,0.8611111111111112
GPR89C,GPR89C,0,0.8402777777777778
GART,GART,43.60532472712126,0.84375
SRP54,SRP54,0.8839130434782607,0.8524305555555556
TTC13,TTC13,1.9095929201869666,0.8229166666666666
ANKRD5,ANKRD5,0,0.8211805555555556
KIF14,KIF14,9.344260569373063,0.890625
CCDC58,CCDC58,1.6006521739130433,0.828125
THUMPD3,THUMPD3,1.2998062458933162,0.8454861111111112
SLC4A7,SLC4A7,0,0.8315972222222222
POLR3B,POLR3B,2.7813043478260866,0.8541666666666667
STAG2,STAG2,1.9099999999999997,0.8350694444444444
FAM50A,FAM50A,0,0.8385416666666666
CMPK1,CMPK1,10.267958774888276,0.8350694444444444
GABRB3,GABRB3,0,0.8993055555555556
TIGD2,TIGD2,0,0.8350694444444444
LAMTOR2,LAMTOR2,2.4039130434782607,0.8819444444444444
RPGRIP1L,RPGRIP1L,7.890167022911784,0.8489583333333334
EXOC5,EXOC5,5.302430116626389,0.8315972222222222
ZNF480,ZNF480,0.41565217391304343,0.8315972222222222
ADSS,ADSS,3.757608695652174,0.8385416666666667
RNF6,RNF6,0.6102173913043478,0.8159722222222222
SLC16A5,SLC16A5,6.292448388375888,0.923611111111111
ABCC4,ABCC4,0.4726086956521739,0.8368055555555556
DOCK7,DOCK7,12.55152173913043,0.8315972222222222
CKS2,CKS2,4.750303697492268,0.8715277777777778
TRIP11,TRIP11,1.0343478260869565,0.8298611111111112
ESCO1,ESCO1,1.7347826086956522,0.8298611111111112
GALK2,GALK2,7.467038637363816,0.8298611111111112
MRPS22,MRPS22,2.4786956521739127,0.8680555555555556
NOA1,NOA1,13.10579716273212,0.8541666666666667
HEATR3,HEATR3,0.2654347826086956,0.84375
THAP6,THAP6,0,0.828125
EDF1,EDF1,1.0567391304347824,0.8524305555555556
CCDC138,CCDC138,0,0.8541666666666667
CDKN3,CDKN3,137.91528731262062,0.9027777777777778
AHSA1,AHSA1,1.6908695652173913,0.8125
SVIP,SVIP,1.2413426096083322,0.8159722222222222
LOC100506599,LOC100506599,0,0.8315972222222222
PHF8,PHF8,39.41909993853044,0.859375
CCNA2,CCNA2,83.53708231355314,0.8489583333333334
MUT,MUT,11.18826319049303,0.8263888888888888
MRPS18C,MRPS18C,0.7067391304347825,0.8402777777777778
FSD1L,FSD1L,0,0.8315972222222222
MRPS5,MRPS5,0.9160869565217391,0.8177083333333333
MTL5,MTL5,2.563913043478261,0.859375
C4orf27,C4orf27,0,0.8177083333333333
MCU,MCU,1.781870704074553,0.8246527777777778
EIF3A,EIF3A,30.823711299920298,0.8506944444444444
PARM1,PARM1,0,0.8142361111111112
PRRC1,PRRC1,0,0.8142361111111112
AIFM1,AIFM1,1.486086956521739,0.8246527777777778
USP3,USP3,13.217608695652178,0.8541666666666667
ZCCHC6,ZCCHC6,0,0.8385416666666667
NRCAM,NRCAM,47.96656126570766,0.890625
MRPS35,MRPS35,1.404782608695652,0.8506944444444444
DNAL1,DNAL1,7.7565217391304335,0.8229166666666667
PPM1G,PPM1G,13.91019074119307,0.8350694444444444
FAM151B,FAM151B,0,0.8072916666666666
USP25,USP25,17.467502551939198,0.8263888888888888
TFAM,TFAM,5.313913043478261,0.8298611111111112
PLA2G12A,PLA2G12A,0.611213018895378,0.8333333333333334
USP7,USP7,1.3352173913043477,0.8298611111111112
HSPA8,HSPA8,9.291161912527688,0.8159722222222222
TMEM126B,TMEM126B,0,0.828125
ADK,ADK,8.539308074203925,0.8385416666666666
IMPA1,IMPA1,17.186521739130434,0.8333333333333334
GMFB,GMFB,3.6110869565217394,0.8298611111111112
WDR70,WDR70,0,0.8472222222222223
LRRC58,LRRC58,15.727523476452031,0.8472222222222222
ALKBH2,ALKBH2,5.968516834115503,0.90625
CUL2,CUL2,0.8265217391304346,0.8177083333333334
DCAF13,DCAF13,4.167173913043478,0.8697916666666666
MTERFD1,MTERFD1,0,0.8142361111111112
CCDC47,CCDC47,1.3252173913043475,0.8472222222222222
HLTF,HLTF,0.678841778528942,0.8506944444444444
CCDC43,CCDC43,0.6502173913043476,0.8211805555555556
DIAPH3,DIAPH3,1.9389130434782604,0.8819444444444444
RIOK1,RIOK1,5.205652173913043,0.8420138888888888
RPAIN,RPAIN,0.6026086956521739,0.8489583333333333
RBM34,RBM34,4.0230434782608695,0.859375
DOPEY2,DOPEY2,1.3102461814111026,0.8524305555555556
NOP58,NOP58,4.7115217391304345,0.8541666666666667
PRDM8,PRDM8,6.7658695652173915,0.9201388888888892
VBP1,VBP1,0,0.8211805555555556
ZNF285,ZNF285,0,0.8472222222222222
ARHGAP32,ARHGAP32,8.52304347826087,0.8333333333333334
HOOK1,HOOK1,1.3771739130434781,0.8333333333333333
CDCA8,CDCA8,0,0.8368055555555556
ZNF185,ZNF185,2.396304347826087,0.8437500000000002
CCDC110,CCDC110,0,0.8888888888888888
EDN3,EDN3,0,0.8489583333333335
C14orf101,C14orf101,0,0.8177083333333333
IGBP1,IGBP1,107.15306764975911,0.8402777777777778
TPRKB,TPRKB,0,0.8211805555555556
EXO1,EXO1,24.30162116237695,0.9045138888888888
MRPL48,MRPL48,0.8243478260869563,0.8090277777777778
CNOT2,CNOT2,1.6708634661601969,0.8072916666666666
FBXO4,FBXO4,0.806086956521739,0.8298611111111112
DLGAP5,DLGAP5,26.210332078987413,0.9166666666666666
ATG4A,ATG4A,11.62376259497644,0.8454861111111112
EFHA1,EFHA1,0,0.8420138888888888
CLPX,CLPX,7.189565217391304,0.8324652777777778
TGM1,TGM1,2.574130434782609,0.8541666666666669
VIT,VIT,1.105,0.8159722222222223
MRPL3,MRPL3,16.3828072498904,0.8298611111111112
FANCD2,FANCD2,38.61236457859887,0.8263888888888888
DROSHA,DROSHA,3.810601879839852,0.8298611111111112
FAM188A,FAM188A,1.5154347826086956,0.8194444444444444
BRIX1,BRIX1,2.0545652173913043,0.8368055555555556
FAM3C,FAM3C,8.324999999999998,0.8177083333333333
SCARB2,SCARB2,1.9917391304347822,0.8159722222222222
MIA3,MIA3,0.4504347826086956,0.8298611111111112
TBC1D9,TBC1D9,4.840882045083114,0.8315972222222222
KCMF1,KCMF1,10.868982270546534,0.8194444444444444
MYLK,MYLK,8.135220795074542,0.8506944444444445
PDCD10,PDCD10,0,0.8263888888888888
APOPT1,APOPT1,3.751821915033681,0.8263888888888888
SGMS1,SGMS1,3.1013043478260864,0.8194444444444444
ATAD3C,ATAD3C,0,0.8524305555555556
MYO10,MYO10,19.388192906425655,0.8333333333333334
EFCAB1,EFCAB1,3.898933986035391,0.8315972222222222
PON2,PON2,2.9169565217391304,0.8177083333333333
ZFAND1,ZFAND1,1.4236956521739128,0.8628472222222222
KIF3A,KIF3A,2.9010869565217385,0.8454861111111112
TMEM136,TMEM136,0.5317391304347825,0.8854166666666666
CDV3,CDV3,0.860137473941615,0.8090277777777778
CCNG1,CCNG1,15.261852700140766,0.8385416666666667
PPP2R3C,PPP2R3C,0,0.8246527777777778
HMOX2,HMOX2,6.342826086956522,0.828125
GNL2,GNL2,1.5843478260869563,0.8350694444444444
AURKA,AURKA,61.56167429874011,0.8715277777777778
MINA,MINA,6.167826086956521,0.8072916666666666
SERF1A,SERF1A,3.2401816339229392,0.8489583333333333
PPIL1,PPIL1,19.472923370966207,0.8350694444444444
KIF23,KIF23,39.86264324565751,0.8368055555555556
LYRM4,LYRM4,10.315059707561296,0.8541666666666667
EIF2AK1,EIF2AK1,7.633946891945315,0.8645833333333334
HSPA4,HSPA4,4.503178312336271,0.8107638888888888
MBOAT2,MBOAT2,0.26007457744026086,0.8003472222222222
TBCE,TBCE,3.3137915656508277,0.8177083333333334
SF3B14,SF3B14,0,0.8229166666666667
PDLIM5,PDLIM5,12.641734863723217,0.8541666666666667
TRIM36,TRIM36,0,0.8263888888888888
UBE2E2,UBE2E2,38.87014385384608,0.8333333333333333
SNX4,SNX4,0,0.8142361111111112
FH,FH,4.703778005688891,0.8263888888888888
SPAST,SPAST,6.686086956521738,0.8159722222222222
GCFC2,GCFC2,11.490652173913041,0.8611111111111112
USP16,USP16,0.40652173913043477,0.8420138888888888
H2AFY,H2AFY,9.816595770833521,0.8211805555555556
SNX5,SNX5,0.8284782608695652,0.8263888888888888
FARSB,FARSB,6.281598421280594,0.8333333333333333
CPSF3,CPSF3,2.2728289706946367,0.8350694444444444
RBMX2,RBMX2,0.8191304347826086,0.8142361111111112
FANCI,FANCI,4.913535802853929,0.8385416666666667
OSGIN2,OSGIN2,0.9343478260869564,0.8506944444444444
YPEL1,YPEL1,4.212370874766336,0.8402777777777778
ABHD10,ABHD10,0.22826086956521735,0.8072916666666666
GXYLT1,GXYLT1,0,0.8472222222222222
DPP6,DPP6,4.121551847506612,0.8159722222222224
ATR,ATR,10.329438498377195,0.8246527777777778
